"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2000-7-27","4,855.74","4,841.93","4,905.51","4,835.58","","0.75%"
"2000-7-26","4,819.62","4,786.94","4,827.94","4,786.94","","0.81%"
"2000-7-25","4,781.09","4,771.72","4,792.16","4,762.36","","0.14%"
"2000-7-24","4,774.39","4,800.73","4,801.10","4,762.17","","-0.48%"
"2000-7-21","4,797.62","4,808.77","4,821.07","4,792.55","","-0.08%"
"2000-7-20","4,801.64","4,799.15","4,809.43","4,754.23","","0.16%"
"2000-7-19","4,794.10","4,807.52","4,826.48","4,771.20","","-0.03%"
"2000-7-18","4,795.60","4,772.81","4,805.06","4,760.56","","0.52%"
"2000-7-17","4,770.58","4,840.72","4,851.35","4,767.90","","-1.32%"
"2000-7-14","4,834.61","4,850.00","4,854.51","4,811.17","","-0.09%"
"2000-7-13","4,839.13","4,811.33","4,850.47","4,786.71","","0.71%"
"2000-7-12","4,805.01","4,806.80","4,834.73","4,785.77","","0.02%"
"2000-7-11","4,804.07","4,731.02","4,807.55","4,713.21","","1.71%"
"2000-7-10","4,723.39","4,762.96","4,770.25","4,697.96","","-0.62%"
"2000-7-7","4,753.03","4,710.37","4,765.08","4,709.49","","1.05%"
"2000-7-6","4,703.53","4,735.97","4,738.87","4,701.40","","-0.67%"
"2000-7-5","4,735.26","4,759.88","4,771.60","4,730.71","","-0.23%"
"2000-7-4","4,746.34","4,721.35","4,757.69","4,704.93","","0.15%"
"2000-7-3","4,739.37","4,806.47","4,806.47","4,730.51","","-1.89%"
"2000-6-30","4,830.67","4,852.97","4,869.10","4,817.91","","-0.33%"
"2000-6-29","4,846.78","4,835.12","4,848.06","4,800.84","","0.46%"
"2000-6-28","4,824.68","4,816.41","4,854.16","4,808.29","","0.17%"
"2000-6-27","4,816.38","4,834.23","4,840.09","4,791.58","","-0.15%"
"2000-6-26","4,823.82","4,822.85","4,840.81","4,811.85","","0.32%"
"2000-6-23","4,808.31","4,762.55","4,814.27","4,742.38","","0.91%"
"2000-6-22","4,764.77","4,807.98","4,817.15","4,759.91","","-0.50%"
"2000-6-21","4,788.61","4,754.30","4,789.76","4,741.19","","1.16%"
"2000-6-20","4,733.93","4,751.97","4,773.53","4,715.41","","-0.40%"
"2000-6-19","4,752.92","4,755.55","4,792.68","4,737.35","","-0.09%"
"2000-6-16","4,757.17","4,801.46","4,811.52","4,746.82","","-0.76%"
"2000-6-15","4,793.62","4,769.21","4,795.36","4,742.62","","0.57%"
"2000-6-14","4,766.48","4,792.19","4,799.53","4,759.39","","-0.49%"
"2000-6-13","4,790.02","4,742.18","4,790.02","4,730.01","","1.10%"
"2000-6-12","4,737.88","4,718.82","4,742.73","4,690.16","","0.14%"
"2000-6-9","4,731.39","4,767.37","4,796.33","4,708.92","","-0.61%"
"2000-6-8","4,760.34","4,832.52","4,834.59","4,739.95","","-1.36%"
"2000-6-7","4,826.19","4,856.41","4,875.05","4,800.23","","0.03%"
"2000-6-6","4,824.79","4,727.73","4,826.94","4,727.73","","2.20%"
"2000-6-5","4,721.14","4,744.38","4,781.77","4,698.10","","-0.16%"
"2000-6-2","4,728.88","4,700.10","4,728.94","4,665.00","","0.71%"
"2000-6-1","4,695.47","4,665.01","4,703.23","4,665.01","","1.13%"
"2000-5-31","4,643.16","4,629.31","4,666.99","4,614.29","","0.07%"
"2000-5-30","4,640.02","4,722.02","4,736.72","4,616.27","","-1.30%"
"2000-5-29","4,701.23","4,675.11","4,718.64","4,661.05","","0.83%"
"2000-5-26","4,662.30","4,698.02","4,722.83","4,630.40","","-0.32%"
"2000-5-25","4,677.29","4,638.19","4,690.70","4,635.52","","1.33%"
"2000-5-24","4,616.10","4,549.95","4,648.27","4,549.83","","1.51%"
"2000-5-23","4,547.50","4,594.49","4,606.57","4,517.47","","-0.57%"
"2000-5-22","4,573.43","4,494.74","4,620.55","4,484.64","","2.10%"
"2000-5-19","4,479.37","4,447.53","4,482.44","4,417.95","","0.90%"
"2000-5-18","4,439.39","4,361.57","4,439.94","4,341.51","","1.89%"
"2000-5-17","4,357.09","4,349.82","4,405.45","4,314.19","","0.25%"
"2000-5-16","4,346.12","4,296.51","4,353.75","4,296.51","","1.15%"
"2000-5-15","4,296.92","4,370.12","4,392.46","4,275.86","","-1.86%"
"2000-5-12","4,378.45","4,368.64","4,423.50","4,347.90","","0.25%"
"2000-5-11","4,367.38","4,419.72","4,468.60","4,355.50","","-1.61%"
"2000-5-10","4,438.82","4,535.66","4,535.66","4,428.05","","-2.53%"
"2000-5-9","4,554.06","4,646.99","4,649.73","4,523.96","","-2.10%"
"2000-5-8","4,651.65","4,708.53","4,721.56","4,641.22","","-0.67%"
"2000-4-28","4,683.17","4,556.92","4,685.38","4,531.72","","2.84%"
"2000-4-27","4,553.95","4,571.88","4,612.25","4,539.47","","-0.02%"
"2000-4-26","4,554.85","4,540.51","4,593.36","4,536.57","","0.57%"
"2000-4-25","4,528.92","4,535.88","4,558.51","4,495.14","","-0.10%"
"2000-4-24","4,533.51","4,554.84","4,575.74","4,518.75","","-0.57%"
"2000-4-21","4,559.35","4,598.61","4,615.75","4,551.49","","-0.62%"
"2000-4-20","4,587.93","4,580.71","4,600.91","4,574.05","","0.30%"
"2000-4-19","4,574.25","4,586.90","4,611.65","4,568.00","","0.11%"
"2000-4-18","4,569.07","4,543.78","4,578.04","4,501.89","","0.54%"
"2000-4-17","4,544.48","4,615.12","4,627.03","4,495.41","","-1.62%"
"2000-4-14","4,619.19","4,624.45","4,645.88","4,585.60","","0.39%"
"2000-4-13","4,601.47","4,537.46","4,615.47","4,528.59","","1.38%"
"2000-4-12","4,538.65","4,609.20","4,616.77","4,499.36","","-1.23%"
"2000-4-11","4,595.07","4,556.96","4,619.40","4,511.94","","1.07%"
"2000-4-10","4,546.44","4,556.81","4,589.93","4,522.69","","-0.23%"
"2000-4-7","4,556.89","4,553.34","4,569.19","4,513.14","","0.65%"
"2000-4-6","4,527.67","4,445.00","4,528.81","4,436.17","","1.92%"
"2000-4-5","4,442.22","4,398.45","4,444.69","4,381.85","","0.65%"
"2000-4-4","4,413.75","4,515.01","4,515.01","4,403.32","","-2.09%"
"2000-4-3","4,508.08","4,523.91","4,551.08","4,506.40","","-0.53%"
"2000-3-31","4,532.31","4,578.61","4,578.61","4,488.05","","-1.06%"
"2000-3-30","4,580.82","4,566.43","4,584.78","4,539.33","","0.46%"
"2000-3-29","4,559.86","4,612.88","4,629.55","4,510.65","","-0.68%"
"2000-3-28","4,591.12","4,615.47","4,635.66","4,546.37","","0.43%"
"2000-3-27","4,571.66","4,461.67","4,574.23","4,461.67","","2.47%"
"2000-3-24","4,461.66","4,515.38","4,580.68","4,455.65","","-0.68%"
"2000-3-23","4,492.43","4,446.45","4,492.91","4,381.96","","1.20%"
"2000-3-22","4,439.09","4,394.23","4,479.90","4,384.68","","1.09%"
"2000-3-21","4,391.17","4,362.09","4,406.87","4,350.32","","0.54%"
"2000-3-20","4,367.73","4,252.17","4,370.68","4,231.79","","1.22%"
"2000-3-17","4,315.00","4,114.42","4,327.98","4,114.28","","4.44%"
"2000-3-16","4,131.54","4,304.60","4,304.60","4,100.78","","-4.67%"
"2000-3-15","4,333.89","4,365.55","4,415.47","4,326.89","","-0.86%"
"2000-3-14","4,371.56","4,377.18","4,417.80","4,239.93","","-2.77%"
"2000-3-13","4,495.92","4,462.32","4,520.79","4,451.52","","0.72%"
"2000-3-10","4,463.66","4,559.53","4,587.45","4,450.31","","-1.87%"
"2000-3-9","4,548.69","4,528.86","4,606.71","4,474.33","","1.12%"
"2000-3-8","4,498.22","4,411.98","4,515.68","4,373.83","","2.23%"
"2000-3-7","4,399.95","4,278.05","4,401.65","4,261.97","","1.94%"
"2000-3-6","4,316.11","4,519.99","4,552.27","4,311.89","","-3.84%"
"2000-3-3","4,488.27","4,462.38","4,581.61","4,462.35","","1.01%"
"2000-3-2","4,443.52","4,409.15","4,505.64","4,375.88","","0.37%"
"2000-3-1","4,427.20","4,468.97","4,510.38","4,398.86","","-1.27%"
"2000-2-29","4,484.16","4,523.95","4,562.38","4,369.48","","0.05%"
"2000-2-28","4,481.74","4,274.66","4,506.05","4,244.73","","5.14%"
"2000-2-25","4,262.82","4,254.67","4,296.54","4,189.37","","0.97%"
"2000-2-24","4,221.84","4,056.90","4,222.66","4,056.90","","3.67%"
"2000-2-23","4,072.47","4,134.87","4,164.70","4,039.87","","-2.73%"
"2000-2-22","4,186.70","4,341.85","4,395.91","4,174.96","","-3.63%"
"2000-2-21","4,344.49","4,389.42","4,437.85","4,275.30","","-0.28%"
"2000-2-18","4,356.60","4,274.10","4,360.43","4,095.67","","0.99%"
"2000-2-17","4,313.97","4,564.59","4,685.49","4,256.26","","-3.22%"
"2000-2-16","4,457.41","4,425.85","4,475.02","4,329.14","","1.43%"
"2000-2-15","4,394.69","4,442.12","4,578.62","4,343.58","","1.67%"
"2000-2-14","4,322.37","4,102.65","4,323.35","4,096.46","","9.36%"
"2000-1-28","3,952.41","3,889.14","3,952.41","3,869.42","","2.79%"
"2000-1-27","3,844.97","3,782.89","3,855.35","3,754.10","","2.86%"
"2000-1-26","3,737.99","3,718.13","3,754.10","3,700.66","","0.32%"
"2000-1-25","3,726.06","3,752.53","3,803.77","3,702.65","","-0.23%"
"2000-1-24","3,734.73","3,709.19","3,736.43","3,646.17","","0.88%"
"2000-1-21","3,702.09","3,687.19","3,744.27","3,644.08","","0.91%"
"2000-1-20","3,668.84","3,608.17","3,670.19","3,603.99","","1.80%"
"2000-1-19","3,603.86","3,560.59","3,640.09","3,559.94","","0.89%"
"2000-1-18","3,571.97","3,601.88","3,633.11","3,558.86","","-0.63%"
"2000-1-17","3,594.65","3,535.51","3,597.77","3,496.00","","1.46%"
"2000-1-14","3,542.82","3,582.16","3,609.19","3,524.51","","-1.07%"
"2000-1-13","3,580.98","3,604.28","3,637.68","3,552.05","","-0.69%"
"2000-1-12","3,605.82","3,699.29","3,768.14","3,585.47","","-2.99%"
"2000-1-11","3,716.78","3,924.71","3,931.08","3,691.56","","-5.22%"
"2000-1-10","3,921.48","3,881.75","3,929.06","3,832.20","","2.44%"
"2000-1-7","3,828.04","3,701.48","3,848.06","3,701.48","","4.73%"
"2000-1-6","3,655.20","3,475.46","3,663.22","3,454.35","","4.84%"
"2000-1-5","3,486.29","3,500.13","3,589.18","3,468.69","","-0.31%"
"2000-1-4","3,497.06","3,374.11","3,512.30","3,360.21","","3.78%"
"1999-12-30","3,369.61","3,355.70","3,381.13","3,353.32","","0.81%"
"1999-12-29","3,342.40","3,304.83","3,364.39","3,285.32","","1.14%"
"1999-12-28","3,304.86","3,303.13","3,368.25","3,284.79","","0.15%"
"1999-12-27","3,299.89","3,307.65","3,347.03","3,290.22","","-0.79%"
"1999-12-24","3,326.09","3,351.31","3,385.92","3,322.57","","-0.93%"
"1999-12-23","3,357.37","3,395.56","3,399.68","3,346.63","","-1.23%"
"1999-12-22","3,399.35","3,407.54","3,442.19","3,392.15","","-0.48%"
"1999-12-21","3,415.61","3,463.23","3,463.23","3,394.94","","-1.89%"
"1999-12-17","3,481.27","3,532.15","3,544.25","3,476.09","","-1.54%"
"1999-12-16","3,535.83","3,594.60","3,595.31","3,529.40","","-1.67%"
"1999-12-15","3,595.92","3,495.38","3,632.52","3,495.38","","2.79%"
"1999-12-14","3,498.40","3,479.35","3,498.79","3,469.22","","0.39%"
"1999-12-13","3,484.89","3,516.83","3,532.60","3,480.10","","-0.90%"
"1999-12-10","3,516.39","3,456.29","3,518.21","3,447.41","","1.71%"
"1999-12-9","3,457.33","3,485.46","3,485.46","3,449.70","","-0.83%"
"1999-12-8","3,486.14","3,497.54","3,506.19","3,467.22","","-0.39%"
"1999-12-7","3,499.83","3,491.70","3,540.27","3,481.14","","0.21%"
"1999-12-6","3,492.50","3,528.14","3,528.14","3,479.39","","-0.86%"
"1999-12-3","3,522.69","3,522.69","3,543.23","3,506.26","","-0.06%"
"1999-12-2","3,524.86","3,559.83","3,566.42","3,517.49","","-0.98%"
"1999-12-1","3,559.85","3,530.35","3,582.57","3,519.30","","0.73%"
"1999-11-30","3,533.98","3,542.14","3,562.67","3,525.76","","-0.34%"
"1999-11-29","3,545.90","3,595.43","3,595.90","3,542.41","","-1.44%"
"1999-11-26","3,597.55","3,598.99","3,611.78","3,591.06","","-0.03%"
"1999-11-25","3,598.56","3,624.20","3,624.20","3,576.68","","-0.89%"
"1999-11-24","3,630.85","3,674.14","3,678.34","3,622.37","","-1.24%"
"1999-11-23","3,676.59","3,658.28","3,687.16","3,646.62","","0.45%"
"1999-11-22","3,660.24","3,692.84","3,692.84","3,640.04","","-0.97%"
"1999-11-19","3,695.93","3,775.54","3,775.54","3,691.49","","-1.34%"
"1999-11-18","3,746.07","3,697.42","3,788.75","3,660.22","","1.54%"
"1999-11-17","3,689.42","3,618.32","3,690.64","3,607.14","","1.84%"
"1999-11-16","3,622.83","3,699.95","3,728.69","3,610.95","","-1.53%"
"1999-11-15","3,679.00","3,702.88","3,707.44","3,643.19","","-0.71%"
"1999-11-12","3,705.16","3,696.73","3,728.96","3,692.38","","0.08%"
"1999-11-11","3,702.34","3,709.64","3,737.70","3,678.30","","-0.25%"
"1999-11-10","3,711.80","3,751.75","3,751.75","3,671.10","","-1.23%"
"1999-11-9","3,758.11","3,795.06","3,811.32","3,754.69","","-0.72%"
"1999-11-8","3,785.48","3,711.56","3,797.90","3,700.91","","2.39%"
"1999-11-5","3,697.16","3,659.91","3,747.33","3,659.91","","0.82%"
"1999-11-4","3,667.22","3,693.92","3,694.72","3,654.76","","-1.00%"
"1999-11-3","3,704.35","3,722.19","3,741.11","3,679.51","","-0.39%"
"1999-11-2","3,718.81","3,711.54","3,776.13","3,707.72","","0.42%"
"1999-11-1","3,703.44","3,742.62","3,758.85","3,698.83","","-1.03%"
"1999-10-29","3,742.01","3,764.09","3,790.18","3,715.66","","-0.60%"
"1999-10-28","3,764.75","3,845.93","3,851.50","3,756.76","","-1.86%"
"1999-10-27","3,836.18","3,773.57","3,857.51","3,755.83","","3.63%"
"1999-10-26","3,701.76","3,655.70","3,729.26","3,653.97","","1.38%"
"1999-10-25","3,651.35","3,731.43","3,736.17","3,645.51","","-2.04%"
"1999-10-22","3,727.53","3,604.86","3,776.81","3,601.61","","3.14%"
"1999-10-21","3,614.08","3,695.38","3,695.38","3,598.74","","-2.28%"
"1999-10-20","3,698.38","3,648.47","3,708.04","3,627.87","","1.19%"
"1999-10-19","3,654.94","3,728.90","3,728.90","3,652.43","","-2.78%"
"1999-10-18","3,759.41","3,881.16","3,883.12","3,753.79","","-2.39%"
"1999-10-15","3,851.49","3,769.87","3,861.12","3,769.87","","2.61%"
"1999-10-14","3,753.44","3,752.64","3,835.99","3,719.23","","-0.36%"
"1999-10-13","3,767.05","3,869.45","3,884.75","3,764.87","","-2.30%"
"1999-10-12","3,855.81","3,832.71","3,868.67","3,828.29","","0.73%"
"1999-10-11","3,827.82","3,866.24","3,888.80","3,821.91","","-1.14%"
"1999-10-8","3,871.79","3,963.08","3,967.27","3,868.13","","-2.42%"
"1999-9-30","3,967.84","3,999.23","4,026.61","3,960.95","","-0.67%"
"1999-9-29","3,994.76","4,016.36","4,066.42","3,987.17","","-0.24%"
"1999-9-28","4,004.55","4,032.49","4,040.77","3,991.97","","-0.68%"
"1999-9-27","4,032.14","4,099.91","4,120.56","4,022.86","","-1.07%"
"1999-9-24","4,075.72","4,068.21","4,122.11","4,062.32","","0.60%"
"1999-9-23","4,051.59","4,075.26","4,099.35","4,039.47","","-0.35%"
"1999-9-22","4,065.83","4,075.35","4,106.76","4,056.60","","-0.19%"
"1999-9-21","4,073.50","4,091.51","4,093.49","4,051.77","","-0.67%"
"1999-9-20","4,101.13","4,153.66","4,159.86","4,093.28","","-1.09%"
"1999-9-17","4,146.31","4,148.47","4,187.79","4,117.46","","-0.01%"
"1999-9-16","4,146.78","4,169.58","4,182.98","4,138.91","","-0.61%"
"1999-9-15","4,172.29","4,217.65","4,227.17","4,157.64","","-0.87%"
"1999-9-14","4,208.79","4,229.01","4,249.06","4,206.99","","-0.19%"
"1999-9-13","4,216.96","4,224.26","4,235.93","4,181.42","","0.15%"
"1999-9-10","4,210.71","4,308.80","4,318.39","4,194.29","","-1.22%"
"1999-9-9","4,262.59","4,061.18","4,264.31","4,061.18","","6.37%"
"1999-9-8","4,007.46","3,979.09","4,035.43","3,978.69","","0.81%"
"1999-9-7","3,975.37","3,960.93","4,017.02","3,960.93","","0.32%"
"1999-9-6","3,962.80","3,991.84","3,999.08","3,951.89","","-1.57%"
"1999-9-3","4,026.09","4,101.97","4,104.47","4,016.39","","-1.67%"
"1999-9-2","4,094.56","4,046.70","4,103.57","3,975.63","","0.79%"
"1999-9-1","4,062.33","4,158.25","4,159.82","4,051.91","","-2.21%"
"1999-8-31","4,154.20","4,150.79","4,168.81","4,102.22","","0.34%"
"1999-8-30","4,140.25","4,155.80","4,185.15","4,134.44","","-0.22%"
"1999-8-27","4,149.18","4,153.16","4,185.14","4,129.63","","0.07%"
"1999-8-26","4,146.16","4,097.20","4,150.86","4,084.35","","0.73%"
"1999-8-25","4,116.24","4,196.67","4,203.08","4,092.29","","-1.75%"
"1999-8-24","4,189.71","4,188.40","4,225.33","4,174.12","","0.29%"
"1999-8-23","4,177.57","4,140.59","4,206.14","4,128.49","","0.74%"
"1999-8-20","4,146.87","4,181.50","4,215.82","4,133.94","","-0.38%"
"1999-8-19","4,162.48","3,974.82","4,200.45","3,965.35","","5.35%"
"1999-8-18","3,951.11","3,959.61","3,971.33","3,893.52","","-0.03%"
"1999-8-17","3,952.21","3,887.52","4,048.92","3,887.52","","1.79%"
"1999-8-16","3,882.81","3,925.53","3,925.53","3,861.15","","-0.94%"
"1999-8-13","3,919.65","3,941.61","3,977.19","3,908.70","","-0.34%"
"1999-8-12","3,933.06","3,929.01","3,985.95","3,905.50","","0.15%"
"1999-8-11","3,927.04","3,944.52","4,001.86","3,906.70","","-1.06%"
"1999-8-10","3,968.98","4,034.72","4,034.72","3,959.62","","-1.91%"
"1999-8-9","4,046.20","4,089.47","4,092.53","4,032.64","","-1.50%"
"1999-8-6","4,107.94","4,141.74","4,160.77","3,984.13","","-0.88%"
"1999-8-5","4,144.46","4,182.90","4,195.15","4,125.70","","-0.49%"
"1999-8-4","4,164.99","4,122.70","4,172.00","4,122.70","","1.09%"
"1999-8-3","4,120.02","4,151.29","4,156.84","4,086.02","","-0.34%"
"1999-8-2","4,134.15","4,075.14","4,161.77","4,058.92","","2.20%"
"1999-7-30","4,045.35","4,038.92","4,059.22","4,007.00","","0.39%"
"1999-7-29","4,029.83","4,053.01","4,079.13","4,005.53","","0.20%"
"1999-7-28","4,021.68","3,993.49","4,060.50","3,991.06","","0.63%"
"1999-7-27","3,996.66","4,024.31","4,037.76","3,972.72","","-0.73%"
"1999-7-26","4,026.11","3,998.62","4,040.29","3,964.34","","0.90%"
"1999-7-23","3,990.22","3,908.66","4,046.14","3,908.66","","1.88%"
"1999-7-22","3,916.66","4,120.31","4,120.31","3,916.66","","-5.01%"
"1999-7-21","4,123.26","4,065.88","4,170.49","4,020.06","","4.05%"
"1999-7-20","3,962.80","3,634.99","3,963.84","3,628.55","","8.36%"
"1999-7-19","3,657.17","3,756.36","3,792.56","3,640.67","","-4.88%"
"1999-7-16","3,844.83","3,925.52","3,927.26","3,830.64","","-2.22%"
"1999-7-15","3,931.96","3,980.67","3,989.52","3,916.68","","-1.02%"
"1999-7-14","3,972.55","3,852.72","3,973.08","3,852.72","","3.23%"
"1999-7-13","3,848.21","3,994.18","3,994.18","3,820.79","","-4.62%"
"1999-7-12","4,034.60","4,191.92","4,191.92","4,000.51","","-3.65%"
"1999-7-9","4,187.26","4,178.87","4,233.34","4,132.91","","-0.23%"
"1999-7-8","4,196.72","4,166.86","4,236.74","4,148.81","","0.16%"
"1999-7-7","4,189.89","4,020.20","4,193.26","3,997.61","","4.04%"
"1999-7-6","4,027.07","4,265.87","4,290.26","4,011.48","","-6.75%"
"1999-7-5","4,318.51","4,510.05","4,523.25","4,310.12","","-3.75%"
"1999-7-2","4,486.87","4,426.88","4,545.26","4,280.50","","1.76%"
"1999-7-1","4,409.48","4,669.77","4,669.77","4,282.57","","-6.24%"
"1999-6-30","4,702.77","4,896.04","4,896.04","4,627.83","","-3.03%"
"1999-6-29","4,849.66","4,834.36","4,885.56","4,715.73","","3.06%"
"1999-6-28","4,705.58","4,438.53","4,706.84","4,438.53","","7.82%"
"1999-6-25","4,364.22","4,498.69","4,697.81","4,347.39","","-0.92%"
"1999-6-24","4,404.62","4,200.40","4,407.14","4,200.40","","5.47%"
"1999-6-23","4,176.07","4,057.58","4,194.72","4,051.21","","3.56%"
"1999-6-22","4,032.35","4,029.84","4,037.09","3,916.36","","0.60%"
"1999-6-21","4,008.27","3,910.39","4,012.10","3,910.39","","3.17%"
"1999-6-18","3,885.09","3,912.71","3,931.32","3,829.91","","0.06%"
"1999-6-17","3,882.87","3,829.92","3,895.52","3,723.50","","2.96%"
"1999-6-16","3,771.29","3,629.03","3,772.12","3,620.97","","4.98%"
"1999-6-15","3,592.42","3,833.95","3,904.63","3,538.86","","-2.97%"
"1999-6-14","3,702.23","3,606.18","3,706.72","3,605.81","","3.45%"
"1999-6-11","3,578.63","3,521.12","3,593.06","3,518.43","","1.29%"
"1999-6-10","3,533.11","3,637.49","3,641.85","3,518.49","","1.47%"
"1999-6-9","3,481.91","3,441.83","3,496.40","3,399.93","","1.06%"
"1999-6-8","3,445.52","3,498.62","3,507.12","3,434.47","","-0.75%"
"1999-6-7","3,471.52","3,368.73","3,474.36","3,336.42","","3.55%"
"1999-6-4","3,352.64","3,298.29","3,381.44","3,298.29","","1.88%"
"1999-6-3","3,290.87","3,317.02","3,361.85","3,262.20","","-1.43%"
"1999-6-2","3,338.69","3,403.69","3,515.05","3,327.03","","-1.16%"
"1999-6-1","3,378.01","3,277.56","3,379.21","3,239.43","","3.29%"
"1999-5-31","3,270.35","3,201.59","3,352.56","3,180.27","","2.69%"
"1999-5-28","3,184.76","3,214.49","3,221.56","3,131.34","","0.15%"
"1999-5-27","3,180.12","3,019.68","3,180.72","3,015.72","","6.23%"
"1999-5-26","2,993.64","2,826.89","2,995.77","2,810.46","","5.41%"
"1999-5-25","2,840.00","2,900.34","2,929.91","2,815.19","","-1.57%"
"1999-5-24","2,885.44","2,781.68","2,886.09","2,754.01","","4.00%"
"1999-5-21","2,774.56","2,761.11","2,787.83","2,740.93","","0.82%"
"1999-5-20","2,751.98","2,672.19","2,759.31","2,660.96","","3.37%"
"1999-5-19","2,662.28","2,533.27","2,662.70","2,527.20","","5.03%"
"1999-5-18","2,534.72","2,546.80","2,586.02","2,530.51","","-0.49%"
"1999-5-17","2,547.29","2,554.45","2,589.72","2,521.08","","-0.93%"
"1999-5-14","2,571.10","2,644.12","2,644.52","2,568.26","","-2.93%"
"1999-5-13","2,648.61","2,681.43","2,681.50","2,641.41","","-1.17%"
"1999-5-12","2,679.84","2,679.58","2,701.18","2,659.01","","-0.09%"
"1999-5-11","2,682.28","2,637.99","2,690.83","2,637.99","","1.56%"
"1999-5-10","2,640.98","2,729.82","2,729.82","2,621.74","","-4.53%"
"1999-5-7","2,766.21","2,815.85","2,818.60","2,761.05","","-1.61%"
"1999-5-6","2,811.37","2,786.33","2,812.79","2,782.03","","0.94%"
"1999-5-5","2,785.26","2,785.28","2,796.01","2,758.45","","-0.03%"
"1999-5-4","2,786.23","2,793.21","2,805.38","2,777.14","","-0.26%"
"1999-4-30","2,793.46","2,784.98","2,804.79","2,774.13","","0.26%"
"1999-4-29","2,786.34","2,747.29","2,786.72","2,741.98","","1.47%"
"1999-4-28","2,746.06","2,773.87","2,812.36","2,741.44","","-1.13%"
"1999-4-27","2,777.49","2,842.65","2,845.67","2,771.68","","-2.72%"
"1999-4-26","2,855.18","2,899.22","2,911.05","2,854.47","","-1.18%"
"1999-4-23","2,889.27","2,821.79","2,903.15","2,821.79","","2.47%"
"1999-4-22","2,819.76","2,816.89","2,824.52","2,739.62","","-0.34%"
"1999-4-21","2,829.36","2,878.26","2,886.33","2,829.28","","-1.65%"
"1999-4-20","2,876.81","2,847.20","2,877.63","2,846.26","","1.05%"
"1999-4-19","2,846.81","2,849.24","2,868.69","2,832.84","","-0.26%"
"1999-4-16","2,854.11","2,860.62","2,885.64","2,837.39","","-0.35%"
"1999-4-15","2,864.24","2,905.69","2,907.77","2,863.26","","-1.44%"
"1999-4-14","2,906.15","2,902.87","2,917.42","2,887.50","","0.09%"
"1999-4-13","2,903.56","2,927.61","2,948.51","2,897.22","","-0.92%"
"1999-4-12","2,930.65","2,954.06","2,956.52","2,914.40","","-0.86%"
"1999-4-9","2,956.14","2,983.73","2,987.41","2,952.68","","-0.93%"
"1999-4-8","2,983.84","2,956.99","2,984.65","2,938.76","","1.17%"
"1999-4-7","2,949.41","2,928.99","2,954.12","2,925.54","","0.70%"
"1999-4-6","2,928.82","2,946.87","2,948.04","2,920.87","","-0.47%"
"1999-4-5","2,942.62","2,914.40","2,943.34","2,911.96","","1.16%"
"1999-4-2","2,908.89","2,883.51","2,911.79","2,876.25","","1.10%"
"1999-4-1","2,877.18","2,870.92","2,888.43","2,859.46","","0.18%"
"1999-3-31","2,872.15","2,863.33","2,878.89","2,849.68","","0.13%"
"1999-3-30","2,868.29","2,908.86","2,922.36","2,864.33","","-1.33%"
"1999-3-29","2,906.88","2,870.00","2,907.34","2,863.16","","1.13%"
"1999-3-26","2,874.28","2,868.89","2,887.38","2,862.41","","0.05%"
"1999-3-25","2,872.93","2,910.77","2,910.77","2,869.64","","-1.45%"
"1999-3-24","2,915.17","2,906.07","2,949.29","2,906.07","","0.43%"
"1999-3-23","2,902.80","2,889.30","2,904.19","2,863.89","","0.39%"
"1999-3-22","2,891.43","2,907.64","2,913.03","2,882.19","","-0.37%"
"1999-3-19","2,902.28","2,872.15","2,904.70","2,862.31","","1.09%"
"1999-3-18","2,871.11","2,894.88","2,898.46","2,867.17","","-1.06%"
"1999-3-17","2,901.81","2,910.98","2,939.83","2,900.66","","-0.30%"
"1999-3-16","2,910.47","2,922.67","2,923.41","2,892.24","","-0.54%"
"1999-3-15","2,926.30","2,932.72","2,944.62","2,914.54","","-0.09%"
"1999-3-12","2,928.79","2,910.84","2,933.40","2,899.93","","0.76%"
"1999-3-11","2,906.68","2,848.24","2,919.72","2,848.24","","1.80%"
"1999-3-10","2,855.34","2,874.46","2,874.46","2,840.39","","-0.75%"
"1999-3-9","2,876.78","2,890.16","2,907.14","2,876.09","","-0.35%"
"1999-3-8","2,886.94","2,867.38","2,887.24","2,849.81","","0.68%"
"1999-3-5","2,867.35","2,832.50","2,893.28","2,831.40","","1.18%"
"1999-3-4","2,833.85","2,834.30","2,844.55","2,809.60","","0.02%"
"1999-3-3","2,833.28","2,776.93","2,833.98","2,770.44","","1.85%"
"1999-3-2","2,781.87","2,791.59","2,805.05","2,751.82","","-0.32%"
"1999-3-1","2,790.68","2,760.55","2,798.47","2,744.16","","1.28%"
"1999-2-9","2,755.30","2,705.54","2,758.78","2,705.54","","1.94%"
"1999-2-8","2,702.93","2,731.38","2,765.51","2,698.16","","-1.95%"
"1999-2-5","2,756.67","2,811.55","2,811.55","2,749.04","","-2.37%"
"1999-2-4","2,823.64","2,878.37","2,878.37","2,822.30","","-2.12%"
"1999-2-3","2,884.71","2,912.07","2,918.18","2,880.07","","-0.96%"
"1999-2-2","2,912.59","2,907.30","2,916.70","2,882.17","","0.04%"
"1999-2-1","2,911.52","2,917.94","2,942.33","2,902.15","","-0.30%"
"1999-1-29","2,920.39","2,912.96","2,940.27","2,894.84","","0.28%"
