"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015-10-29","2,562.01","2,582.19","2,606.78","2,512.01","1.41B","0.00%"
"2015-10-28","2,561.97","2,630.48","2,663.59","2,549.83","1.90B","-3.07%"
"2015-10-27","2,643.12","2,574.25","2,666.82","2,498.43","2.09B","1.44%"
"2015-10-26","2,605.51","2,649.48","2,649.48","2,558.21","2.47B","-0.43%"
"2015-10-23","2,616.75","2,565.13","2,628.49","2,537.49","2.53B","3.26%"
"2015-10-22","2,534.03","2,427.87","2,541.21","2,427.87","2.21B","4.84%"
"2015-10-21","2,417.13","2,582.12","2,605.82","2,407.78","2.65B","-6.63%"
"2015-10-20","2,588.70","2,505.21","2,597.89","2,502.74","2.11B","3.19%"
"2015-10-19","2,508.74","2,541.22","2,542.63","2,472.39","2.01B","-0.63%"
"2015-10-16","2,524.64","2,499.48","2,528.67","2,475.23","2.21B","1.85%"
"2015-10-15","2,478.77","2,371.65","2,480.50","2,367.71","2.10B","4.32%"
"2015-10-14","2,376.17","2,402.02","2,423.17","2,366.47","1.78B","-1.58%"
"2015-10-13","2,414.35","2,368.88","2,424.12","2,361.36","1.79B","1.09%"
"2015-10-12","2,388.31","2,302.57","2,416.58","2,301.19","2.14B","4.52%"
"2015-10-9","2,285.09","2,258.48","2,298.88","2,252.00","1.71B","1.20%"
"2015-10-8","2,257.94","2,219.59","2,278.27","2,204.57","1.69B","5.17%"
"2015-9-30","2,146.97","2,177.19","2,189.88","2,112.70","1.14B","-0.76%"
"2015-9-29","2,163.36","2,154.05","2,201.45","2,140.07","1.52B","-1.12%"
"2015-9-28","2,187.78","2,087.41","2,189.64","2,069.91","1.43B","5.01%"
"2015-9-25","2,083.37","2,156.44","2,172.01","2,064.28","1.55B","-4.06%"
"2015-9-24","2,171.63","2,155.10","2,196.24","2,148.66","1.76B","1.38%"
"2015-9-23","2,142.15","2,102.45","2,168.16","2,098.93","1.49B","-0.03%"
"2015-9-22","2,142.90","2,146.63","2,173.66","2,105.18","1.83B","-0.02%"
"2015-9-21","2,143.25","2,010.54","2,144.45","2,005.42","1.71B","4.83%"
"2015-9-18","2,044.53","2,008.26","2,057.11","1,981.49","1.45B","2.59%"
"2015-9-17","1,992.99","2,003.28","2,082.94","1,982.16","1.80B","0.37%"
"2015-9-16","1,985.72","1,869.72","1,988.33","1,864.59","1.36B","7.16%"
"2015-9-15","1,853.06","1,900.14","1,951.25","1,849.69","1.26B","-5.70%"
"2015-9-14","1,965.07","2,132.06","2,139.76","1,964.03","1.29B","-7.49%"
"2015-9-11","2,124.12","2,101.97","2,148.39","2,092.48","1.25B","1.05%"
"2015-9-10","2,102.07","2,092.71","2,142.59","2,087.41","1.44B","-1.57%"
"2015-9-9","2,135.68","2,085.77","2,167.13","2,079.37","2.20B","3.53%"
"2015-9-8","2,062.94","1,933.58","2,066.71","1,916.61","1.58B","5.68%"
"2015-9-7","1,951.98","1,940.99","2,013.71","1,936.25","1.66B","2.07%"
"2015-9-2","1,912.31","1,842.90","2,014.24","1,834.11","1.73B","-1.82%"
"2015-9-1","1,947.83","2,019.95","2,019.95","1,935.32","1.41B","-5.38%"
"2015-8-31","2,058.52","2,119.77","2,122.42","2,048.94","1.45B","-4.09%"
"2015-8-28","2,146.41","2,051.80","2,151.30","2,020.92","1.90B","6.26%"
"2015-8-27","2,019.99","1,984.20","2,020.50","1,900.09","1.79B","3.67%"
"2015-8-26","1,948.39","2,036.93","2,107.78","1,932.92","1.93B","-5.06%"
"2015-8-25","2,052.17","2,057.67","2,111.26","2,048.47","1.21B","-7.52%"
"2015-8-24","2,219.07","2,291.16","2,315.91","2,219.07","972.60M","-8.08%"
"2015-8-21","2,414.26","2,528.34","2,557.26","2,413.19","1.31B","-6.65%"
"2015-8-20","2,586.28","2,635.71","2,691.51","2,585.79","1.50B","-2.41%"
"2015-8-19","2,650.06","2,502.90","2,664.15","2,432.00","1.68B","2.66%"
"2015-8-18","2,581.49","2,756.99","2,804.57","2,565.44","1.92B","-6.08%"
"2015-8-17","2,748.61","2,747.66","2,759.36","2,694.48","1.35B","-0.29%"
"2015-8-14","2,756.58","2,797.57","2,809.61","2,746.68","1.51B","-0.38%"
"2015-8-13","2,767.13","2,689.28","2,767.13","2,658.53","1.36B","2.37%"
"2015-8-12","2,703.15","2,740.93","2,783.78","2,703.15","1.39B","-2.84%"
"2015-8-11","2,782.24","2,788.55","2,832.67","2,757.74","1.80B","-0.29%"
"2015-8-10","2,790.29","2,687.22","2,811.09","2,673.48","1.82B","5.03%"
"2015-8-7","2,656.56","2,587.46","2,666.39","2,582.62","1.56B","3.87%"
"2015-8-6","2,557.52","2,517.35","2,595.73","2,505.57","1.21B","-0.84%"
"2015-8-5","2,579.29","2,620.76","2,663.98","2,557.03","1.82B","-1.73%"
"2015-8-4","2,624.77","2,470.39","2,624.77","2,453.77","1.76B","6.12%"
"2015-8-3","2,473.35","2,551.75","2,571.83","2,444.70","1.85B","-5.53%"
"2015-7-31","2,618.26","2,584.68","2,685.78","2,576.41","1.67B","-0.83%"
"2015-7-30","2,640.27","2,753.93","2,791.36","2,635.01","2.01B","-4.93%"
"2015-7-29","2,777.04","2,698.76","2,777.17","2,560.61","2.30B","4.33%"
"2015-7-28","2,661.68","2,625.03","2,788.70","2,569.13","2.55B","-3.78%"
"2015-7-27","2,766.30","2,909.51","3,014.36","2,765.89","2.31B","-7.40%"
"2015-7-24","2,987.29","3,068.85","3,107.24","2,968.16","2.27B","-2.36%"
"2015-7-23","3,059.59","2,985.67","3,061.02","2,952.86","2.05B","2.44%"
"2015-7-22","2,986.83","2,971.04","3,022.59","2,915.77","2.11B","0.50%"
"2015-7-21","2,971.91","2,888.53","3,007.48","2,865.35","2.06B","1.21%"
"2015-7-20","2,936.24","2,907.81","2,996.90","2,863.68","2.50B","2.33%"
"2015-7-17","2,869.26","2,733.30","2,892.43","2,728.21","2.04B","5.95%"
"2015-7-16","2,708.16","2,604.64","2,781.44","2,514.53","2.19B","1.43%"
"2015-7-15","2,669.98","2,835.56","2,835.56","2,663.20","2.22B","-4.99%"
"2015-7-14","2,810.16","2,809.12","2,914.80","2,799.78","1.55B","1.60%"
"2015-7-13","2,765.86","2,693.39","2,765.86","2,672.18","1.12B","5.81%"
"2015-7-10","2,614.09","2,564.10","2,614.09","2,555.31","695.80M","4.11%"
"2015-7-9","2,510.87","2,410.22","2,510.87","2,410.22","934.90M","3.03%"
"2015-7-8","2,436.95","2,375.84","2,436.99","2,375.84","1.58B","0.52%"
"2015-7-7","2,424.33","2,471.84","2,489.96","2,423.26","989.20M","-5.69%"
"2015-7-6","2,570.50","2,881.62","2,881.62","2,491.88","2.37B","-4.27%"
"2015-7-3","2,685.17","2,637.50","2,874.28","2,533.67","2.23B","-1.66%"
"2015-7-2","2,730.56","2,840.77","2,911.79","2,670.51","2.04B","-3.99%"
"2015-7-1","2,843.96","2,929.25","3,100.37","2,827.67","2.31B","-3.47%"
"2015-6-30","2,946.19","2,644.64","2,963.18","2,561.61","2.39B","6.28%"
"2015-6-29","2,772.17","3,033.69","3,040.52","2,745.05","1.70B","-7.91%"
"2015-6-26","3,010.19","3,172.72","3,172.72","3,005.28","1.46B","-8.91%"
"2015-6-25","3,304.62","3,507.92","3,512.66","3,269.57","1.54B","-5.23%"
"2015-6-24","3,487.07","3,530.53","3,565.46","3,405.93","1.58B","-0.30%"
"2015-6-23","3,497.72","3,416.25","3,501.15","3,251.07","1.63B","2.38%"
"2015-6-19","3,416.26","3,512.67","3,582.24","3,405.62","1.60B","-5.41%"
"2015-6-18","3,611.47","3,848.86","3,866.65","3,604.44","1.58B","-6.33%"
"2015-6-17","3,855.38","3,695.67","3,868.79","3,618.12","1.70B","4.20%"
"2015-6-16","3,700.10","3,747.62","3,781.66","3,581.27","1.84B","-2.85%"
"2015-6-15","3,808.49","4,038.61","4,038.61","3,801.14","1.89B","-5.22%"
"2015-6-12","4,018.33","4,007.45","4,042.02","3,967.72","1.80B","0.97%"
"2015-6-11","3,979.62","3,960.91","4,002.53","3,931.11","1.78B","0.72%"
"2015-6-10","3,951.23","3,807.35","3,994.66","3,788.49","1.76B","3.49%"
"2015-6-9","3,818.00","3,775.58","3,908.49","3,744.01","1.63B","0.04%"
"2015-6-8","3,816.58","3,979.61","3,979.61","3,753.20","1.79B","-4.66%"
"2015-6-5","4,003.04","4,114.92","4,159.75","3,957.28","1.81B","-1.46%"
"2015-6-4","4,062.41","4,112.20","4,136.31","3,807.30","1.82B","-0.97%"
"2015-6-3","4,102.25","4,068.29","4,131.90","3,953.88","1.91B","2.07%"
"2015-6-2","4,019.11","3,870.32","4,030.38","3,869.27","1.84B","4.92%"
"2015-6-1","3,830.51","3,687.67","3,834.74","3,687.67","1.57B","4.97%"
"2015-5-29","3,649.32","3,547.56","3,703.21","3,428.49","1.74B","3.20%"
"2015-5-28","3,536.08","3,727.00","3,787.76","3,536.08","2.04B","-5.39%"
"2015-5-27","3,737.59","3,747.42","3,772.93","3,653.04","1.99B","0.29%"
"2015-5-26","3,726.70","3,575.87","3,727.99","3,575.87","1.88B","4.34%"
"2015-5-25","3,571.72","3,517.91","3,604.29","3,471.74","1.77B","-1.38%"
"2015-5-22","3,621.86","3,702.16","3,726.51","3,541.46","2.30B","-0.30%"
"2015-5-21","3,632.80","3,523.84","3,637.37","3,523.67","1.80B","3.56%"
"2015-5-20","3,508.00","3,438.88","3,575.62","3,438.88","1.85B","2.52%"
"2015-5-19","3,421.81","3,408.75","3,439.98","3,302.36","1.65B","1.35%"
"2015-5-18","3,376.09","3,272.99","3,384.25","3,272.99","1.66B","4.24%"
"2015-5-15","3,238.91","3,201.61","3,270.61","3,150.89","1.63B","0.12%"
"2015-5-14","3,235.06","3,268.89","3,324.07","3,230.61","1.82B","-1.58%"
"2015-5-13","3,287.11","3,280.11","3,368.49","3,216.86","1.96B","-1.79%"
"2015-5-12","3,346.92","3,270.97","3,351.75","3,227.13","2.07B","3.29%"
"2015-5-11","3,240.31","3,105.01","3,244.08","3,080.19","2.11B","5.83%"
"2015-5-8","3,061.93","2,923.31","3,062.73","2,923.31","1.69B","5.97%"
"2015-5-7","2,889.38","2,908.71","2,965.20","2,884.66","1.24B","-1.42%"
"2015-5-6","2,931.09","2,889.64","3,013.95","2,889.64","1.48B","2.27%"
"2015-5-5","2,866.03","2,914.78","2,930.14","2,835.58","1.19B","-2.17%"
"2015-5-4","2,929.67","2,953.20","2,970.02","2,887.01","1.32B","-0.44%"
"2015-4-30","2,942.61","2,908.91","3,005.27","2,908.91","1.53B","2.17%"
"2015-4-29","2,880.17","2,773.05","2,881.19","2,753.77","1.39B","4.09%"
"2015-4-28","2,767.13","2,845.81","2,861.04","2,728.47","1.44B","-2.16%"
"2015-4-27","2,828.25","2,863.35","2,889.25","2,817.60","1.36B","0.47%"
"2015-4-24","2,815.13","2,768.97","2,828.38","2,750.74","1.47B","1.06%"
"2015-4-23","2,785.68","2,734.21","2,798.12","2,734.21","1.57B","2.70%"
"2015-4-22","2,712.32","2,687.42","2,733.36","2,687.42","1.56B","2.71%"
"2015-4-21","2,640.85","2,514.29","2,640.85","2,514.29","1.34B","5.82%"
"2015-4-20","2,495.49","2,534.14","2,565.83","2,481.59","1.41B","-1.59%"
"2015-4-17","2,535.77","2,580.52","2,585.16","2,524.75","1.40B","-0.82%"
"2015-4-16","2,556.64","2,491.39","2,606.01","2,477.93","1.26B","1.75%"
"2015-4-15","2,512.74","2,623.12","2,623.12","2,512.74","1.43B","-4.58%"
"2015-4-14","2,633.26","2,659.74","2,669.12","2,613.80","1.47B","-0.73%"
"2015-4-13","2,652.68","2,632.52","2,672.39","2,619.22","1.54B","0.98%"
"2015-4-10","2,627.01","2,547.49","2,642.30","2,529.24","1.38B","2.26%"
"2015-4-9","2,568.98","2,553.75","2,573.93","2,415.04","1.64B","0.35%"
"2015-4-8","2,560.07","2,641.12","2,642.31","2,513.42","1.69B","-2.67%"
"2015-4-7","2,630.39","2,603.00","2,631.60","2,594.96","1.50B","1.85%"
"2015-4-3","2,582.49","2,541.02","2,588.06","2,531.85","1.49B","1.41%"
"2015-4-2","2,546.66","2,504.92","2,546.66","2,489.93","1.56B","2.93%"
"2015-4-1","2,474.21","2,414.63","2,476.86","2,413.34","1.29B","2.99%"
"2015-3-31","2,402.46","2,360.43","2,426.16","2,354.25","1.29B","1.95%"
"2015-3-30","2,356.48","2,386.14","2,399.82","2,332.17","1.22B","-1.43%"
"2015-3-27","2,390.78","2,340.22","2,393.46","2,333.22","1.21B","1.40%"
"2015-3-26","2,357.83","2,430.52","2,438.60","2,336.22","1.69B","-3.91%"
"2015-3-25","2,453.73","2,433.08","2,474.87","2,411.65","1.71B","1.15%"
"2015-3-24","2,425.91","2,377.08","2,431.14","2,318.12","1.98B","2.80%"
"2015-3-23","2,359.73","2,289.98","2,360.01","2,285.72","1.61B","3.61%"
"2015-3-20","2,277.55","2,250.49","2,296.39","2,250.03","1.50B","1.37%"
"2015-3-19","2,246.66","2,247.57","2,255.59","2,223.11","1.32B","0.04%"
"2015-3-18","2,245.68","2,199.84","2,248.87","2,186.07","1.46B","2.13%"
"2015-3-17","2,198.91","2,211.16","2,226.72","2,178.67","1.55B","-0.24%"
"2015-3-16","2,204.27","2,148.24","2,206.44","2,148.24","1.56B","3.56%"
"2015-3-13","2,128.56","2,078.75","2,130.49","2,068.99","1.15B","2.52%"
"2015-3-12","2,076.15","2,093.12","2,113.45","2,041.98","12.55K","-0.87%"
"2015-3-11","2,094.36","2,109.72","2,113.85","2,080.46","12.12K","-0.46%"
"2015-3-10","2,104.12","2,058.72","2,107.19","2,058.72","11.51K","2.55%"
"2015-3-9","2,051.73","1,997.23","2,054.30","1,988.39","9.92K","2.20%"
"2015-3-6","2,007.50","2,074.80","2,076.20","2,005.33","11.68K","-3.15%"
"2015-3-5","2,072.71","2,073.65","2,090.64","2,054.88","13.73K","0.25%"
"2015-3-4","2,067.61","2,016.90","2,068.89","2,016.90","13.64K","2.45%"
"2015-3-3","2,018.14","2,044.47","2,061.65","2,017.38","16.07K","-1.27%"
"2015-3-2","2,044.11","2,000.00","2,044.95","1,996.10","15.74K","3.06%"
"2015-2-27","1,983.47","1,934.70","1,983.47","1,934.70","11.59K","2.53%"
"2015-2-26","1,934.45","1,929.25","1,946.17","1,900.85","10.22K","0.19%"
"2015-2-25","1,930.70","1,954.00","1,964.56","1,925.93","11.08K","-0.93%"
"2015-2-17","1,948.77","1,963.04","1,964.82","1,927.02","9.33K","-0.12%"
"2015-2-16","1,951.15","1,889.52","1,952.22","1,889.52","12.08K","3.90%"
"2015-2-13","1,877.97","1,850.25","1,880.80","1,848.06","9.69K","2.05%"
"2015-2-12","1,840.24","1,828.31","1,851.19","1,827.42","8.30K","0.90%"
"2015-2-11","1,823.81","1,798.49","1,834.51","1,798.49","7.44K","1.44%"
"2015-2-10","1,797.92","1,756.35","1,798.11","1,749.77","6.19K","2.27%"
"2015-2-9","1,757.97","1,776.88","1,803.91","1,751.51","7.49K","-1.28%"
"2015-2-6","1,780.73","1,823.31","1,834.90","1,775.25","9.61K","-2.44%"
"2015-2-5","1,825.32","1,807.75","1,861.75","1,792.04","12.80K","0.94%"
"2015-2-4","1,808.27","1,804.19","1,821.09","1,793.13","9.85K","0.39%"
"2015-2-3","1,801.24","1,752.91","1,813.40","1,752.91","10.31K","3.19%"
"2015-2-2","1,745.61","1,715.05","1,757.83","1,707.77","7.05K","0.97%"
"2015-1-30","1,728.90","1,762.10","1,770.62","1,727.98","7.54K","-1.80%"
"2015-1-29","1,760.57","1,766.77","1,783.47","1,758.50","7.04K","-1.16%"
"2015-1-28","1,781.19","1,791.12","1,809.57","1,777.60","9.01K","-0.70%"
"2015-1-27","1,793.81","1,792.56","1,804.64","1,764.85","9.49K","0.22%"
"2015-1-26","1,789.81","1,747.83","1,790.40","1,747.83","8.86K","2.50%"
"2015-1-23","1,746.08","1,792.17","1,792.17","1,742.21","10.10K","-2.68%"
"2015-1-22","1,794.18","1,772.79","1,794.22","1,765.73","11.74K","1.25%"
"2015-1-21","1,772.10","1,753.09","1,779.57","1,750.80","13.66K","1.28%"
"2015-1-20","1,749.75","1,682.59","1,749.84","1,682.59","11.65K","4.34%"
"2015-1-19","1,676.93","1,654.49","1,739.76","1,645.65","11.43K","-0.58%"
"2015-1-16","1,686.69","1,632.33","1,688.73","1,632.25","8.00K","3.35%"
"2015-1-15","1,631.94","1,630.24","1,652.75","1,623.60","6.41K","-0.11%"
"2015-1-14","1,633.66","1,644.69","1,651.30","1,624.96","6.80K","-0.82%"
"2015-1-13","1,647.20","1,633.34","1,657.44","1,623.78","8.48K","0.95%"
"2015-1-12","1,631.72","1,596.67","1,632.81","1,595.20","7.79K","2.12%"
"2015-1-9","1,597.89","1,579.47","1,629.28","1,578.73","9.20K","0.74%"
"2015-1-8","1,586.21","1,560.44","1,610.79","1,560.44","8.47K","1.21%"
"2015-1-7","1,567.18","1,586.74","1,591.73","1,560.99","8.51K","-1.07%"
"2015-1-6","1,584.10","1,500.51","1,586.49","1,495.94","11.00K","5.12%"
"2015-1-5","1,506.88","1,512.86","1,512.86","1,470.17","8.05K","-0.48%"
"2014-12-31","1,514.08","1,497.53","1,522.40","1,493.01","6.28K","0.80%"
"2014-12-30","1,502.09","1,533.97","1,536.37","1,491.74","7.63K","-2.62%"
"2014-12-29","1,542.51","1,575.14","1,575.14","1,534.08","8.42K","-2.39%"
"2014-12-26","1,580.24","1,575.22","1,583.41","1,567.82","6.02K","0.43%"
"2014-12-25","1,573.44","1,565.75","1,575.67","1,557.76","5.97K","0.64%"
"2014-12-24","1,563.49","1,545.87","1,568.09","1,544.39","5.91K","1.55%"
"2014-12-23","1,539.56","1,544.69","1,587.72","1,531.93","7.38K","-1.41%"
"2014-12-22","1,561.57","1,629.49","1,629.49","1,553.46","9.14K","-4.94%"
"2014-12-19","1,642.72","1,674.60","1,674.60","1,614.09","8.45K","-2.28%"
"2014-12-18","1,681.03","1,688.77","1,711.50","1,680.21","7.89K","-0.62%"
"2014-12-17","1,691.48","1,686.28","1,700.50","1,670.38","8.90K","-0.33%"
"2014-12-16","1,697.01","1,713.17","1,723.13","1,683.21","9.03K","-0.48%"
"2014-12-15","1,705.15","1,670.28","1,712.11","1,666.27","10.03K","2.09%"
"2014-12-12","1,670.25","1,633.90","1,673.10","1,632.37","10.25K","2.26%"
"2014-12-11","1,633.31","1,617.82","1,639.19","1,608.26","10.81K","0.95%"
"2014-12-10","1,617.90","1,542.43","1,622.22","1,542.43","11.65K","4.52%"
"2014-12-9","1,547.88","1,601.78","1,623.11","1,547.47","13.44K","-3.99%"
"2014-12-8","1,612.22","1,620.59","1,646.89","1,599.48","11.91K","-0.93%"
"2014-12-5","1,627.38","1,672.87","1,672.87","1,588.87","12.45K","-2.46%"
"2014-12-4","1,668.47","1,651.03","1,678.21","1,651.03","11.82K","1.08%"
"2014-12-3","1,650.57","1,613.57","1,651.02","1,584.71","13.36K","2.49%"
"2014-12-2","1,610.42","1,599.15","1,612.61","1,596.75","8.13K","0.84%"
"2014-12-1","1,596.93","1,614.78","1,614.78","1,588.58","8.89K","-1.18%"
"2014-11-28","1,616.01","1,607.76","1,627.98","1,603.11","9.56K","0.48%"
"2014-11-27","1,608.36","1,602.56","1,611.88","1,592.80","7.92K","0.59%"
"2014-11-26","1,598.90","1,589.10","1,606.19","1,588.49","7.98K","0.80%"
"2014-11-25","1,586.25","1,554.05","1,586.25","1,553.67","8.05K","2.26%"
"2014-11-24","1,551.16","1,556.94","1,559.42","1,540.91","6.76K","0.20%"
"2014-11-21","1,548.09","1,536.08","1,551.57","1,536.08","5.38K","0.69%"
"2014-11-20","1,537.55","1,547.83","1,547.83","1,534.52","5.90K","-0.73%"
"2014-11-19","1,548.83","1,531.24","1,553.12","1,531.24","5.96K","1.60%"
"2014-11-18","1,524.45","1,513.37","1,525.77","1,512.78","5.17K","0.69%"
"2014-11-17","1,513.99","1,485.57","1,516.74","1,479.33","5.21K","2.11%"
"2014-11-14","1,482.64","1,480.33","1,490.75","1,476.76","4.43K","-0.11%"
"2014-11-13","1,484.33","1,516.10","1,516.10","1,475.50","6.61K","-2.23%"
"2014-11-12","1,518.17","1,499.12","1,518.46","1,496.92","4.66K","0.99%"
"2014-11-11","1,503.28","1,556.79","1,557.66","1,493.54","7.82K","-3.52%"
"2014-11-10","1,558.12","1,568.79","1,570.00","1,549.87","6.11K","-0.51%"
"2014-11-7","1,566.15","1,579.38","1,587.84","1,560.65","7.69K","-0.65%"
"2014-11-6","1,576.32","1,556.99","1,576.68","1,553.96","5.79K","1.32%"
"2014-11-5","1,555.72","1,558.07","1,560.38","1,549.02","5.51K","-0.26%"
"2014-11-4","1,559.74","1,575.60","1,582.14","1,557.75","6.34K","-0.88%"
"2014-11-3","1,573.62","1,556.51","1,573.63","1,556.45","5.97K","1.10%"
"2014-10-31","1,556.52","1,571.27","1,573.27","1,545.18","7.06K","-0.82%"
"2014-10-30","1,569.38","1,576.72","1,583.20","1,566.16","6.37K","-0.28%"
"2014-10-29","1,573.82","1,569.60","1,579.69","1,567.64","7.40K","0.53%"
"2014-10-28","1,565.56","1,538.44","1,565.56","1,538.44","6.40K","2.01%"
"2014-10-27","1,534.66","1,515.78","1,534.66","1,507.86","5.33K","0.98%"
"2014-10-24","1,519.82","1,520.59","1,536.22","1,515.16","4.16K","-0.02%"
"2014-10-23","1,520.08","1,543.44","1,544.65","1,516.17","5.50K","-1.78%"
"2014-10-22","1,547.56","1,562.21","1,568.39","1,546.80","5.53K","-0.85%"
"2014-10-21","1,560.86","1,578.94","1,581.62","1,559.26","5.90K","-0.97%"
"2014-10-20","1,576.18","1,556.68","1,576.18","1,556.68","4.95K","1.41%"
"2014-10-17","1,554.24","1,571.12","1,573.27","1,531.02","6.58K","-1.02%"
"2014-10-16","1,570.18","1,583.86","1,596.18","1,570.16","7.00K","-1.23%"
"2014-10-15","1,589.72","1,583.27","1,589.86","1,570.76","6.51K","0.42%"
"2014-10-14","1,583.03","1,590.80","1,604.57","1,576.17","7.19K","-0.59%"
"2014-10-13","1,592.50","1,592.35","1,593.07","1,571.29","7.50K","-0.38%"
"2014-10-10","1,598.56","1,604.43","1,608.49","1,590.34","8.04K","-0.45%"
"2014-10-9","1,605.71","1,606.67","1,613.82","1,585.66","8.75K","0.23%"
"2014-10-8","1,602.01","1,587.63","1,602.01","1,580.86","7.46K","1.08%"
"2014-9-30","1,584.84","1,570.84","1,584.92","1,570.84","6.69K","0.96%"
"2014-9-29","1,569.72","1,558.61","1,569.91","1,558.61","7.32K","0.98%"
"2014-9-26","1,554.48","1,549.29","1,555.96","1,545.37","6.59K","0.20%"
"2014-9-25","1,551.45","1,563.47","1,566.71","1,548.61","8.40K","-0.59%"
"2014-9-24","1,560.72","1,543.87","1,560.72","1,540.63","7.29K","1.09%"
"2014-9-23","1,543.82","1,527.89","1,544.90","1,525.35","5.87K","1.19%"
"2014-9-22","1,525.68","1,539.67","1,539.67","1,522.41","6.55K","-1.05%"
"2014-9-19","1,541.90","1,534.67","1,544.22","1,528.69","5.74K","0.56%"
"2014-9-18","1,533.32","1,519.46","1,535.20","1,516.73","5.78K","0.79%"
"2014-9-17","1,521.32","1,515.57","1,523.32","1,498.06","6.38K","0.41%"
"2014-9-16","1,515.16","1,570.64","1,573.03","1,513.60","10.28K","-3.47%"
"2014-9-15","1,569.68","1,566.01","1,572.18","1,560.60","8.76K","0.13%"
"2014-9-12","1,567.61","1,555.55","1,567.82","1,549.87","7.81K","0.73%"
"2014-9-11","1,556.18","1,548.97","1,576.03","1,545.26","9.93K","0.54%"
"2014-9-10","1,547.85","1,533.97","1,549.45","1,527.07","7.24K","0.73%"
"2014-9-9","1,536.64","1,535.03","1,540.15","1,521.26","7.61K","0.28%"
"2014-9-5","1,532.34","1,540.73","1,541.01","1,524.33","7.76K","-0.38%"
"2014-9-4","1,538.18","1,520.51","1,538.49","1,514.92","9.03K","1.21%"
"2014-9-3","1,519.83","1,509.98","1,522.06","1,502.92","9.04K","0.86%"
"2014-9-2","1,506.83","1,499.09","1,506.84","1,494.15","7.89K","0.84%"
"2014-9-1","1,494.30","1,469.12","1,494.59","1,468.67","6.01K","1.99%"
"2014-8-29","1,465.11","1,440.81","1,465.11","1,440.80","4.29K","1.47%"
"2014-8-28","1,443.85","1,463.95","1,464.93","1,438.46","5.34K","-1.18%"
"2014-8-27","1,461.07","1,452.04","1,468.04","1,452.04","5.30K","0.67%"
"2014-8-26","1,451.41","1,481.81","1,484.78","1,446.46","6.78K","-2.26%"
"2014-8-25","1,485.00","1,502.90","1,503.19","1,480.94","7.98K","-1.23%"
"2014-8-22","1,503.43","1,491.47","1,507.48","1,487.30","8.61K","0.96%"
"2014-8-21","1,489.17","1,469.37","1,489.20","1,461.78","7.91K","1.43%"
"2014-8-20","1,468.11","1,479.31","1,479.31","1,462.47","6.90K","-0.63%"
"2014-8-19","1,477.36","1,477.39","1,488.05","1,467.75","9.43K","0.54%"
"2014-8-18","1,469.48","1,434.41","1,469.75","1,434.41","8.79K","2.61%"
"2014-8-15","1,432.16","1,422.31","1,432.20","1,417.23","6.25K","0.88%"
"2014-8-14","1,419.67","1,424.21","1,434.28","1,418.28","6.05K","-0.29%"
"2014-8-13","1,423.79","1,436.08","1,436.94","1,409.15","6.50K","-0.87%"
"2014-8-12","1,436.23","1,437.99","1,442.72","1,432.81","6.21K","-0.10%"
"2014-8-11","1,437.62","1,418.78","1,437.81","1,418.78","6.65K","1.48%"
"2014-8-8","1,416.70","1,407.05","1,420.81","1,407.05","5.64K","1.13%"
"2014-8-7","1,400.84","1,404.09","1,420.82","1,400.13","6.31K","-0.27%"
"2014-8-6","1,404.66","1,396.21","1,407.53","1,392.53","6.30K","0.37%"
"2014-8-5","1,399.47","1,368.23","1,401.96","1,358.85","8.19K","2.32%"
"2014-8-4","1,367.72","1,362.77","1,369.76","1,361.99","4.45K","0.29%"
"2014-8-1","1,363.72","1,378.17","1,381.87","1,361.93","5.83K","-1.38%"
"2014-7-31","1,382.86","1,381.00","1,384.58","1,372.29","5.11K","0.13%"
"2014-7-30","1,381.00","1,368.10","1,383.68","1,366.95","5.65K","0.82%"
"2014-7-29","1,369.71","1,353.24","1,375.64","1,348.19","6.08K","1.31%"
"2014-7-28","1,351.99","1,325.84","1,353.54","1,323.33","5.64K","2.24%"
"2014-7-25","1,322.41","1,307.66","1,325.39","1,306.57","4.25K","1.09%"
"2014-7-24","1,308.12","1,328.29","1,328.29","1,291.47","5.84K","-1.64%"
"2014-7-23","1,329.94","1,368.04","1,370.33","1,324.34","5.76K","-2.73%"
"2014-7-22","1,367.23","1,343.54","1,368.20","1,342.22","5.22K","1.71%"
"2014-7-21","1,344.18","1,341.87","1,350.96","1,323.89","4.75K","0.08%"
"2014-7-18","1,343.11","1,347.26","1,359.57","1,337.80","4.26K","-0.52%"
"2014-7-17","1,350.19","1,352.54","1,360.92","1,341.73","4.66K","-0.44%"
"2014-7-16","1,356.16","1,377.05","1,382.64","1,348.19","6.37K","-1.69%"
"2014-7-15","1,379.46","1,402.92","1,405.06","1,370.83","6.88K","-1.88%"
"2014-7-14","1,405.82","1,396.67","1,406.59","1,380.62","6.85K","0.58%"
"2014-7-11","1,397.69","1,399.98","1,410.84","1,389.91","5.98K","-0.33%"
"2014-7-10","1,402.36","1,423.51","1,427.04","1,400.78","6.65K","-1.49%"
"2014-7-9","1,423.61","1,450.15","1,458.67","1,423.28","8.07K","-1.85%"
"2014-7-8","1,450.37","1,431.48","1,450.37","1,418.26","7.02K","1.21%"
"2014-7-7","1,433.03","1,451.64","1,451.64","1,420.75","7.08K","-1.26%"
